"",".id","brand_hybrid","yield","air.sig995_mean","air.sig995_variance","omega.sig995_mean","omega.sig995_variance","pres.sfc_mean","pres.sfc_variance","rhum.sig995_mean","rhum.sig995_variance","uwnd.sig995_mean","uwnd.sig995_variance","vwnd.sig995_mean","vwnd.sig995_variance"
"92","F11NC2","5H-905 ","203.6",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"93","F11NC2","DKC54-38RIB ","203.1",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"94","F11NC2","E1505RR ","202.9",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"95","F11NC2","5F-805 ","202.0",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"96","F11NC2","C490 ","201.3",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"97","F11NC2","5967","200.2",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"98","F11NC2","RK791SSTX ","199.7",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"99","F11NC2","1059","199.5",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"100","F11NC2","TP 39-09 SS ","199.3",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"101","F11NC2","DKC57-75RIB ","199.0",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"102","F11NC2","5879","198.9",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"103","F11NC2","6S34 ","198.7",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"104","F11NC2","P0652AMX ","198.3",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"105","F11NC2","5F-008 ","197.7",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"106","F11NC2","CSX 59B14 ","197.2",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"107","F11NC2","DKC58-87RIB ","197.0",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"108","F11NC2","4508 VT3P-RIB ","196.8",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"109","F11NC2","M-1504D-14 ","196.0",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"110","F11NC2","M-1407D-14 ","195.9",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"111","F11NC2","6878STXRIB ","195.6",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"112","F11NC2","5X-905 ","195.3",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"113","F11NC2","6508STXRIB ","195.2",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"114","F11NC2","M-1406G-14 ","195.2",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"115","F11NC2","72-04N ","194.6",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"116","F11NC2","M-1508P-12 ","194.3",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"117","F11NC2","RK699SSTX ","193.7",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
"118","F11NC2","P0636AM ","193.4",290.956932404891,36.5550403649165,-0.00289995557302038,0.00610554914002652,97174.1032608696,291838.650547175,75.898097826087,296.352867125111,0.375002921597662,14.8506661973809,0.754486548702446,19.6474650739681
